Абакумов;Роман;Олексійович;Аграрна партія України;№35
Гаврилків;Дмитро;Романович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№89
Гаврилко;Олег;Григорович;"політична партія Всеукраїнське об’єднання ""Свобода""";№56
Гаврилов;Микола;Васильович;Самовисування;№39
Гаврилюк;Василь;Васильович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№190
Гаврилюк;Василь;Васильович;"політична партія ""Громадянська позиція""";№193
Гаврилюк;Ігор;Євгенійович;"ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""";№156
Гаврилюк;Михайло;Віталійович;Самовисування;№95
Гаврилюк;Оксана;Євгенівна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№217
Гавриш;Володимир;Львович;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№13
Гавриш;Петро;Орестович;"політична партія Всеукраїнське об’єднання ""Свобода""";№175
Гаврищук;Андрій;Олександрович;"Політична Партія ""ГОЛОС""";№124
Гаврік;Максим;Сергійович;Самовисування;№133
Гаврон;Володимир;Іванович;"Політична Партія ""ГОЛОС""";№126
Гаврутенко;Олександр;Анатолійович;Самовисування;№208
Гай;Ігор;Віталійович;Аграрна партія України;№36
Гайворонський;Анатолій;Іванович;Самовисування;№38
Гайда;Ігор;Орестович;"Політична Партія ""ПАТРІОТ""";№91
Гайдабура;Світлана;Борисівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№46
Гайдай;Сергій;Анатолійович;Аграрна партія України;№6
Гайдамака;Любомир;Анатолійович;Самовисування;№91
Гайдамачук;Володимир;Анатолійович;Самовисування;№90
Гайду;Олександр;Васильович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№128
Гайдук;Сергій;Павлович;Самовисування;№76
Гайдукевич;Валерій;Володимирович;Самовисування;№208
Гайдур;Юрій;Антонович;"Політична Партія ""ПАТРІОТ""";№70
Гайдуцький;Андрій;Павлович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№7
Гайдуцький;Дмитро;Романович;"Політична партія ""Європейська Солідарність""";№84
Гайнутдінова;Тетяна;Миколаївна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№179
Гайович;Вадим;Юрійович;Самовисування;№197
Гайструк;Сергій;Анатолійович;"політична партія ""Громадянська позиція""";№18
Галаган;Олена;Ярославівна;"ПОЛІТИЧНА ПАРТІЯ ""НЕЗАЛЕЖНІСТЬ""";№51
Галаган;Юрій;Васильович;Самовисування;№105
Галайко;Богдан;Миколайович;"політична партія Всеукраїнське об’єднання ""Свобода""";№92
Галайко;Руслан;Леонович;"Політична Партія ""ПАТРІОТ""";№117
Галайчук;Вадим;Сергійович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№44
Галактіонов;Ігор;Сергійович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ПРАВА""";№15
Галамай;Олег;Миронович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№163
Галасюк;Богдален;Богданович;Самовисування;№105
Галасюк;Віктор;Валерійович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№2
Галензовський;Олексій;Анатолійович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№76
Галенко;Наталія;Олександрівна;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№35
Галета;Роксолана;Ігорівна;Самовисування;№16
Галицький;Сергій;Францович;"політична партія Всеукраїнське об’єднання ""Свобода""";№66
Галицький;Юрій;Сидорович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№97
Галич;Віктор;Анатолійович;Самовисування;№147
Галіцька;Вікторія;Вікторівна;Самовисування;№12
Галіч;Юлія;Вікторівна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№142
Галко;Олександр;Михайлович;Самовисування;№187
Галушка;Андрій;Михайлович;Самовисування;№120
Галушко;Микола;Леонідович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№97
Галущак;Михайло;Михайлович;"політична партія Всеукраїнське об’єднання ""Свобода""";№112
Гальченко;Андрій;Володимирович;Самовисування;№32
Гаманець;Дмитро;Миколайович;Самовисування;№81
Гамза;Сергій;Іванович;Самовисування;№146
Ганбаров;Руслан;Афганович;Самовисування;№133
Ганжа;Володимир;Михайлович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№90
Ганжа;Максим;Євгенович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ПРАВА""";№39
Ганжа;Сергій;Анатолійович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№53
Ганненко;Ігор;Анатолійович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№71
Гапонов;Віталій;Олегович;Самовисування;№132
Гапун;Володимир;Ярославович;"політична партія Всеукраїнське об’єднання ""Свобода""";№202
Гапченко;Валерій;Володимирович;Самовисування;№157
Гарасим;Ярослав;Іванович;"Політична Партія ""ГОЛОС""";№44
Гарасимко;Іван;Михайлович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№83
Гарасим’як;Роман;Іванович;Самовисування;№121
Гаркава;Марина;Олександрівна;Самовисування;№197
Гаркуша;Сергій;Олександрович;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№17
Гарницький;Павло;Петрович;Самовисування;№216
Гарькавий;Володимир;Віталійович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№29
Гасай;Ярослав;Григорович;Самовисування;№163
Гасько;Артем;Михайлович;Самовисування;№82
Гасюк;Анатолій;Петрович;Самовисування;№131
Гасюк;Ольга;Анатоліївна;Аграрна партія України;№24
Гауке;Ольга;Іванівна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№173
Гашенко;Людмила;Дмитрівна;Самовисування;№76
Гвоздович;Юлія;Орестівна;"Політична Партія ""ГОЛОС""";№36
Гевко;Володимир;Леонідович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№167
Гевци;Ігор;Євгенович;"Політична Партія ""ГОЛОС""";№101
Гезь;Дмитро;Васильович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№145
Гейло;Ігор;Вікторович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№81
Гензель;Артем;Ігорович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№210
Герасименко;Володимир;Григорович;"Політична партія ""Сила Людей""";№212
Герасименко;Дмитро;Віталійович;Аграрна партія України;№101
Герасименко;Ігор;Леонідович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№62
Герасимов;Артур;Володимирович;"Політична партія ""Європейська Солідарність""";№11
Герасимчук;Надія;Анатоліївна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№147
Герасимчук;Юрій;Михайлович;"Політична партія ""Сила Людей""";№201
Герасимюк;Сергій;Сергійович;Самовисування;№182
Геращенко;Ірина;Володимирівна;"Політична партія ""Європейська Солідарність""";№3
Геращенко;Ярина;Михайлівна;"політична партія Всеукраїнське об’єднання ""Свобода""";№134
Герба;Олександр;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№179
Гергель;Андрій;Миколайович;Самовисування;№134
Гергелюк;Володимир;Іванович;"Політична Партія ""ГОЛОС""";№84
Гергерт;Андрій;Валерійович;"політична партія Всеукраїнське об’єднання ""Свобода""";№126
Герговський;Антон;Юрійович;Самовисування;№62
Герега;Олександр;Володимирович;Самовисування;№192
Герелюк;Іван;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№24
Герман;Богдан;Петрович;Аграрна партія України;№122
Герман;Борис;Степанович;Самовисування;№93
Герман;Денис;Вадимович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№35
Герман;Микола;Васильович;Самовисування;№203
Гермаш;Дарина;Мамуківна;Самовисування;№148
Герус;Андрій;Михайлович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№17
Гершун;Юлія;Валеріївна;Самовисування;№24
Гетманцев;Данило;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№20
Гетманчук;Сергій;Анатолійович;"політична партія ""Громадянська позиція""";№138
Гєллєр;Євгеній;Борисович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№12
Гижко;Андрій;Петрович;"Політична партія ""Європейська Солідарність""";№11
Гиря;Олександр;Анатолійович;"Політична Партія ""ПАТРІОТ""";№158
Гіглава;Вікторія;Миколаївна;Самовисування;№221
Гізела;Володимир;Михайлович;"Політична Партія ""ПАТРІОТ""";№37
Гікалов;Віктор;Олексійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№156
Гілка;Євген;Олександрович;"Політична Партія ""ГОЛОС""";№167
Гілко;Тарас;Володимирович;"політична партія ""Громадянська позиція""";№89
Гілюк;Володимир;Васильович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№202
Гінак;Алла;Федорівна;Самовисування;№141
Гінкул;Андрій;Георгійович;"Політична Партія ""ГОЛОС""";№117
Гіптенко;Роман;Анатолійович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№8
Гіренко;Олександр;Тимофійович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№19
Гірман;Олександр;Вікторович;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ""";№41
Гірник;Євгеній;Володимирович;Самовисування;№126
Гірняк;Володимир;Олегович;"політична партія ""Громадянська позиція""";№120
Гіршфельд;Анатолій;Мусійович;Самовисування;№179
Гісем;Мирослав;Володимирович;Самовисування;№68
Гладенький;Микола;Іванович;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ШАРІЯ""";№8
Гладишев;Максим;Сергійович;Самовисування;№80
Гладій;Василь;Іванович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№33
Гладкий;Дмитро;Вікторович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№80
Гладуняк;Іван;Васильович;"політична партія ""Громадянська позиція""";№24
Гладченко;Анатолій;Анатолійович;"політична партія ""Громадянська позиція""";№111
Гладченко;Дмитро;Сергійович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№12
Гладчук;Вадим;Федорович;Самовисування;№223
Глазунов;Дмитро;Борисович;Самовисування;№22
Глебова;Яна;Олександрівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№94
Глива;Святослав;Анатолійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№98
Глікман;Михайло;Миколайович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№93
Глухов;Максим;Володимирович;"політична партія ""Громадянська позиція""";№158
Глушко;Тимур;Вікторович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№132
Глушков;Валерій;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№28
Глущенко;Віктор;Володимирович;Самовисування;№137
Глущенко;Євгеній;Михайлович;Самовисування;№97
Глущенко;Людмила;Анатоліївна;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№49
Глущенко;Олексій;Анатолійович;Самовисування;№219
Гнатенко;Валерій;Сергійович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№49
Гнатовська;Ксенія;Дмитрівна;"Політична партія ""Сила Людей""";№17
Гнатуш;Андрій;Романович;Самовисування;№122
Гнатущенко;Володимир;Іванович;"ПОЛІТИЧНА ПАРТІЯ ""НЕЗАЛЕЖНІСТЬ""";№50
Говенько;Роман;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№115
Говоренко;Володимир;Олександрович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№150
Говоруха;Віталій;Миколайович;Самовисування;№174
Говоруха;Максим;Миколайович;Самовисування;№107
Говоруха;Олег;Володимирович;Самовисування;№24
Говорушко;Олег;Ігорович;Самовисування;№146
Говтва;Микола;Олексійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№120
Гогунська;Катерина;Андріївна;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№43
Годлевський;Віктор;Сергійович;Аграрна партія України;№78
Годунок;Ярослав;Миколайович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№98
Гой;Володимир;Богданович;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНСЬКА СТРАТЕГІЯ ГРОЙСМАНА""";№63
Голець;Віталій;Віталійович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№114
Голигін;Віталій;Володимирович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№19
Голинський;Андрій;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""ГРОМАДА І ЗАКОН""";№87
Голіков;Олексій;Юрійович;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№179
Голіней;Михайло;Мирославович;Самовисування;№221
Голіней;Юрій;Дмитрович;"Політична партія ""Європейська Солідарність""";№87
Голінько;Сергій;Сергійович;Самовисування;№182
Голобородько;Павло;Віталійович;Самовисування;№94
Головата;Оксана;Михайлівна;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ПРАВА""";№57
Головач;Олександр;Леонідович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№146
Головійчук;Ленура;Таїрівна;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ЗЕЛЕНИХ УКРАЇНИ""";№42
Головін;Ігор;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""СВІДОМА НАЦІЯ""";№12
Головін;Микола;Олексійович;"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""";№93
Головін;Роман;Григорович;Самовисування;№197
Головінов;Ігор;Іванович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№179
Головко;Аліна;Миколаївна;Самовисування;№105
Головко;Валерій;Анатолійович;Самовисування;№145
Головко;Віктор;Іванович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№47
Головко;Михайло;Йосифович;"політична партія Всеукраїнське об’єднання ""Свобода""";№164
Головко;Наталя;Олегівна;"ПОЛІТИЧНА ПАРТІЯ ""НЕЗАЛЕЖНІСТЬ""";№54
Головко;Олександр;Анатолійович;Самовисування;№200
Головко;Олексій;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№136
Головко;Степан;Сергійович;"політична партія Всеукраїнське об’єднання ""Свобода""";№81
Головко;Тетяна;Іванівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№29
Головчанський;Андрій;Всеволодович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№132
Головченко;Олег;Віталійович;"політична партія Всеукраїнське об’єднання ""Свобода""";№148
Гололобов;Сергій;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№44
Голомша;Микола;Ярославович;"Політична Партія ""ПАТРІОТ""";№1
Голосний;Максим;Ігоревич;Самовисування;№29
Голтишов;Михайло;Миколайович;"Політична партія ""Європейська Солідарність""";№106
Голуб;Владислав;Володимирович;Самовисування;№197
Голуб;Владислав;Миколайович;Самовисування;№197
Голуб;Юрій;Володимирович;Аграрна партія України;№82
Голубенко;Нелля;Олександрівна;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№140
Голубенко;Олена;Петрівна;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№29
Голубицький;Віталій;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№105
Голубіцька;Любов;Михайлівна;"Політична партія ""Об’єднання ""САМОПОМІЧ""";№121
Голубнича;Надія;Василівна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№101
Голубов;Дмитро;Іванович;Самовисування;№136
Гольдарб;Максим;Юрійович;Самовисування;№220
Гольдарб;Яків;Юрійович;Самовисування;№212
Гольцов;Леонід;Петрович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№73
Гольцова;Олена;Василівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№117
Голяк;Леся;Володимирівна;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№120
Гомон;Лілія;Олегівна;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА ПРАВА""";№53
Гомонай;Павло;Васильович;"Політична Партія ""ГОЛОС""";№161
Гонгальський;Олександр;Миколайович;Самовисування;№65
Гонтарук;Тарас;Юрійович;Самовисування;№133
Гончар;Олена;Юріївна;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№54
Гончар;Сергій;Андрійович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№216
Гончаренко;Ганна;Володимирівна;Самовисування;№217
Гончаренко;Денис;Геннадійович;"ПОЛІТИЧНА ПАРТІЯ ""ЦИГАНСЬКА ПАРТІЯ УКРАЇНИ""";№136
Гончаренко;Олег;Русланович;"Політична партія ""Рух Нових Сил Михайла Саакашвілі""";№51
Гончаренко;Олександр;Юрійович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№218
Гончаренко;Олексій;Олексійович;Самовисування;№137
Гончаренко;Тетяна;Володимирівна;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№78
Гончаров;Андрій;Олексійович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№105
Гончаров;Олександр;Юрійович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№3
Гончарова;Тетяна;Іванівна;Самовисування;№223
Гончарук;Василь;Віталійович;Самовисування;№218
Гончарук;Віталій;Валерійович;Самовисування;№133
Гончарук;Володимир;Володимирович;"політична партія Всеукраїнське об’єднання ""Свобода""";№181
Горанін;Владислав;Юрійович;"Політична Партія ""ПАТРІОТ""";№211
Горащенков;Олексій;Миколайович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№14
Горб;Олександр;Олексійович;"ПОЛІТИЧНА ПАРТІЯ ""ВСЕУКРАЇНСЬКЕ ОБ’ЄДНАННЯ ""ФАКЕЛ""";№25
Горба;Віталій;Вячеславович;Самовисування;№165
Горба;Вячеслав;Михайлович;Аграрна партія України;№156
Горбатенков;Віктор;Геннадійович;"ПОЛІТИЧНА ПАРТІЯ ""НЕЗАЛЕЖНІСТЬ""";№29
Горбатко;Іван;Геннадійович;"Політична партія ""Європейська Солідарність""";№129
Горбач;Олександр;Дмитрович;"ПОЛІТИЧНА ПАРТІЯ ""УКРАЇНА СЛАВЕТНА""";№37
Горбач;Олена;Михайлівна;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№212
Горбачов;Олександр;Сергійович;Самовисування;№127
Горбачов;Станіслав;Леонідович;"Політична партія ""Інтернет партія України""";№136
Горбенко;Ігор;Миколайович;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№145
Горбенко;Олена;Володимирівна;"Політична партія ""Європейська Солідарність""";№81
Горбенко;Руслан;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№109
Горбунов;Олександр;Володимирович;Самовисування;№99
Горбунова;Ганна;Валентинівна;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№141
Горват;Роберт;Іванович;Самовисування;№68
Горган;Олександр;Любомирович;"Політична партія ""Європейська Солідарність""";№93
Горгота;Олеся;Богданівна;"політична партія Всеукраїнське об’єднання ""Свобода""";№124
Гордєєв;Денис;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""";№27
Гордєєва;Валентина;Яківна;Самовисування;№146
Гордієнко;Богдан;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""РАДИКАЛЬНА ПАРТІЯ ОЛЕГА ЛЯШКА""";№180
Гордієнко;Віталій;Миколайович;"політична партія Всеукраїнське об’єднання ""Свобода""";№98
Гордієнко;Віталій;Сергійович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№189
Гордієнко;Володимир;Володимирович;Самовисування;№157
Гордієнко;Наталія;Іванівна;"ПОЛІТИЧНА ПАРТІЯ ""ПАРТІЯ ШАРІЯ""";№14
Гордієнко;Олександра;Василівна;"Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""";№212
Гордовський;Олександр;Лаврентійович;Самовисування;№211
Горельцев;Андрій;Володимирович;Самовисування;№96
Горенюк;Олександр;Олександрович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№136
Горжій;Ігор;Григорович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№145
Горішний;Василь;Олександрович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№21
Горішній;Дмитро;Олегович;"Політична Партія ""ПАТРІОТ""";№98
Горланов;Іван;Олександрович;"політична партія Всеукраїнське об’єднання ""Свобода""";№183
Горлач;Євген;Миколайович;"політична партія Всеукраїнське об’єднання ""Свобода""";№164
Горлачов;Ігор;Ярославович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№11
Горлачов;Сергій;Анатолійович;Аграрна партія України;№137
Горобець;Дмитро;Іванович;Самовисування;№95
Горобець;Микола;Миколайович;Аграрна партія України;№113
Горобець;Олександр;Сергійович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№95
Городчаніна;Юлія;Валеріївна;"Політична Партія ""ГОЛОС""";№51
Горщарук;Петро;Павлович;"Політична Партія ""ПАТРІОТ""";№30
Горячев;Сергій;Анатолійович;"ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""";№40
Господарик;Микола;Михайлович;"Політична Партія ""ГОЛОС""";№160
Гоцький;Микола;Миколайович;"політична партія Всеукраїнське об’єднання ""Батьківщина""";№223
Гоцький;Сергій;Миколайович;"Політична Партія ""ГОЛОС""";№92
Гошій;Ярослав;Петрович;"політична партія ""Громадянська позиція""";№58
Гошовський;Володимир;Сергійович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№66
Гошовський;Микола;Іванович;"Політична Партія ""ПАТРІОТ""";№20
Грабар;Микола;Федорович;Самовисування;№219
Грабар;Сергій;Володимирович;"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""";№71
Грабінський;Ігор;Миронович;Самовисування;№124
Градінар;Віталій;Петрович;"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""";№134
Градомська;Тетяна;Едуардівна;"ПОЛІТИЧНА ПАРТІЯ ""СОЦІАЛЬНА СПРАВЕДЛИВІСТЬ""";№29
Грай;Марина;Петрівна;"Політична Партія ""ГОЛОС""";№81
Грамарчук;Олександр;Леонідович;"Політична партія ""Європейська Солідарність""";№17
